A2M
CDC42
CDC42BPA
CDC42BPB
CDC42SE1
CDC42SE2
CDC5L
CDC73
CDH10
CDH11
CDH12
CDH13
CDH18
CDH2
CDH20
CDH23
CDH4
CDH8
CDH9
CDK11B
CDK12
CDK13
CDK14
CDK17
CDK19
CDK5RAP1
CDK5RAP2
CDK5RAP3
CDK6
CDK8
CDKAL1
CDKL5
CDR2
CDS1
CDYL
CEACAM21
CEACAM8
CEACAMP10
CEBPZ
CECR2
CELF1
CELF2
CELF4
CENPC
CENPP
CEP112
CEP128
CEP164P1
CEP170
CEP170P1
CEP192
CEP290
CEP295
CEP350
CEP57
CEP63
CEP70
CEP83
CEP85L
CEP95
CEP97
CEPT1
CERS3
CERS3_AS1
CERS5
CERS6
CFAP44
CFAP52
CFAP54
CFAP70
CFDP1
CFL1
CFLAR
CGGBP1
CHCHD3
CHCHD6
CHD1
CHD1L
CHD2
CHD6
CHD7
CHD8
CHD9
CHFR
CHIC1
CHIC2
CHKA
CHL1
CHM
CHMP3
CHN1
CHN2
CHORDC1
CHPT1
CHRM3
CHRNA7
CHST11
CHST9
CHSY1
CHSY3
CHURC1_FNTB
CIITA
CIR1
CIRBP
CIRH1A
CISD1
CIT
CKAP5
CKB
CKLF
CKLF_CMTM1
CKMT2
CKMT2_AS1
CLASP1
CLASP2
CLCN3
CLCN5
CLDN11
CLEC16A
CLEC7A
CLGN
CLINT1
CLIP1
CLIP4
CLK1
CLK4
CLNS1A
CLOCK
CLSTN1
CLSTN2
CLTA
CLTC
CLU
CLVS1
CLYBL
CMC1
CMC2
CMIP
CMSS1
CMTM7
CMTM8
CMYA5
CNBD1
CNBP
CNKSR2
CNKSR3
CNNM2
CNOT1
CNOT10
CNOT2
CNOT4
CNOT6L
CNOT7
CNPY2
CNR1
CNRIP1
CNTLN
CNTN1
CNTN3
CNTN4
CNTN5
CNTN6
CNTNAP2
CNTNAP4
CNTNAP5
CNTRL
COA1
COBL
COG3
COG5
COG6
COL11A1
COL19A1
COL21A1
COL24A1
COL4A3BP
COL4A4
COL6A4P1
COL6A6
COL8A1
COMMD1
COMMD10
COMMD3_BMI1
COMMD7
COPA
COPB1
COPB2
COPG2
COPS5
COPS8
COX10_AS1
COX11
COX20
COX4I1
CPD
CPE
CPEB2
CPEB3
CPEB4
CPED1
CPM
CPNE1
CPNE3
CPNE4
CPNE8
CPQ
CPSF2
CPSF6
CPVL
CR1L
CRADD
CRB1
CRBN
CREB1
CREB5
CREBBP
CREBL2
CREBRF
CREBZF
CREG2
CREM
CRIM1
CRLF1
CRLF3
CRMP1
CROCC
CRTC3
CRTC3_AS1
CRYBB2P1
CRYBG3
CRYL1
CRYZL1
CSDE1
CSE1L
CSF1R
CSF2RA
CSF3R
CSGALNACT1
CSMD1
CSMD2
CSMD3
CSNK1A1
CSNK1D
CSNK1E
CSNK1G1
CSNK1G3
CSNK2A1
CSPP1
CSRNP3
CST3
CSTF3
CTAGE5
CTBP1
CTBP2
CTDSPL
CTDSPL2
CTIF
CTNNA1
CTNNA2
CTNNA3
CTNNB1
CTNNBL1
CTNND1
CTNND2
CTSA
CTSB
CTSC
CTSH
CTSS
CTTNBP2
CTTNBP2NL
CUL1
CUL3
CUL5
CUX1
CWC15
CWC27
CWF19L2
CX3CR1
CXADR
CXCL14
CYB5B
CYB5D2
CYB5R4
CYBB
CYCS
CYFIP1
CYFIP2
CYLD
CYP1B1_AS1
CYP20A1
CYP2C19
CYP7B1
CYTH1
CYTH3
DAAM1
DAAM2
DAB1
DACH1
DACH2
DAGLB
DAP3
DAPK1
DARS
DCAF10
DCAF17
DCAF5
DCAF6
DCAF7
DCAF8
DCC
DCDC1
DCDC2C
DCK
DCLK1
DCLK2
DCLRE1C
DCP2
DCTN4
DCUN1D1
DCUN1D4
DDAH1
DDB1
DDHD1
DDHD2
DDR2
DDX1
DDX10
DDX17
DDX18
DDX24
DDX39B
DDX3X
DDX46
DDX5
DDX52
DDX6
DDX60L
DEAF1
DECR1
DEF6
DEK
DENND1A
DENND1B
DENND3
DENND4A
DENND4B
DENND4C
DENND5A
DENND5B
DENND6A
DEPDC5
DEPTOR
DERA
DERL2
DGKB
DGKG
DGKI
DHFR
DHRS4L2
DHRS9
DHRSX
DHTKD1
DHX15
DHX29
DHX36
DHX40
DHX9
DIAPH1
DIAPH2
DIAPH2_AS1
DIAPH3
DICER1
DIO2
DIO2_AS1
DIP2A
DIP2B
DIP2C
DIRC2
DIRC3
DIS3
DIS3L2
DISC1
DISC1FP1
DISP1
DIXDC1
DKK2
DKK3
DLC1
DLEC1
DLEU1
DLEU2
DLEU7
DLEU7_AS1
DLG1
DLG2
DLGAP1
DLGAP1_AS4
DLGAP2
DLX6_AS1
DMD
DMGDH
DMTF1
DMXL1
DMXL2
DNAH12
DNAH14
DNAH3
DNAH7
DNAH9
DNAJB14
DNAJB4
DNAJB6
DNAJC1
DNAJC10
DNAJC13
DNAJC19
DNAJC2
DNAJC3
DNAJC5
DNAJC6
DNAJC7
DNAJC9
DNER
DNHD1
DNM1L
DNM2
DNM3
DNMT3A
DOCK1
DOCK10
DOCK11
DOCK2
DOCK3
DOCK4
DOCK5
DOCK7
DOCK8
DOCK9
DOK5
DOK6
DONSON
DOPEY1
DOPEY2
DPH1
DPH6
DPH6_AS1
DPP10
DPP6
DPP7
DPP8
DPY19L1P1
DPY19L2
DPY19L2P1
DPY19L2P2
DPY19L2P3
DPY19L3
DPY30
DPYD
DPYD_AS1
DPYSL2
DPYSL3
DRAM2
DRG1
DROSHA
DSCAM
DSCAML1
DSE
DSG1
DSG1_AS1
DST
DTD1
DTNA
DTNB
DTNBP1
DTWD1
DTWD2
DTX2
DTX2P1_UPK3BP1_PMS2P11
DUSP16
DUXAP9
DYM
DYNC1H1
DYNC1I1
DYNC1I2
DYNC1LI1
DYNC1LI2
DYNC2H1
DYNC2LI1
DYNLL1
DYRK1A
DYX1C1_CCPG1
DZIP1
DZIP3
E2F3
ECHDC1
EDA
EDEM3
EDIL3
EDRF1
EEA1
EEF1A1
EEF1A1P5
EEF1A1P6
EEF1E1_BLOC1S5
EEF1G
EEPD1
EFCAB13
EFCAB14
EFCAB6
EFCAB7
EFNA5
EFR3A
EFR3B
EFTUD1
EGFEM1P
EGFR
EGLN1
EGLN3
EHBP1
EHMT1
EID1
EIF1
EIF1AX
EIF2A
EIF2AK2
EIF2AK4
EIF2B3
EIF2B5
EIF3A
EIF3C
EIF3E
EIF3H
EIF3J
EIF3L
EIF3M
EIF4A1
EIF4A2
EIF4B
EIF4E
EIF4G2
EIF4G3
EIF4H
EIF5
EIF5B
ELAVL1
ELAVL4
ELF1
ELF2
ELL2
ELMO1
ELMSAN1
ELOVL5
ELOVL6
ELP2
ELP3
ELP4
EMB
EMBP1
EMC3
EME2
EML1
EML4
EML5
EML6
ENAH
ENC1
ENO1
ENO2
ENO4
ENOX1
ENPEP
ENPP6
ENPP7P1
ENPP7P5
ENPP7P6
ENPP7P7
ENSA
ENTPD1
ENTPD1_AS1
ENTPD3_AS1
ENTPD4
ENY2
EP300
EP400
EP400NL
EPB41
EPB41L2
EPB41L3
EPB41L4A
EPB41L4B
EPB41L5
EPB42
EPC1
EPC2
EPG5
EPHA3
EPHA4
EPHA5
EPHA6
EPHA7
EPHB1
EPM2A
EPM2AIP1
EPN2
EPRS
EPS15
EPS15L1
EPS8
EPSTI1
EPT1
ERBB2IP
ERBB4
ERC1
ERC2
ERCC1
ERCC3
ERCC6L2
ERCC8
ERGIC2
ERI2
ERICH1
ERICH1_AS1
ERLEC1
ERMP1
ERO1LB
ERP44
ERV3_1
ESCO1
ESR1
ESRRG
ETNK1
ETV5
ETV6
EVC
EVI2B
EVI5
EVL
EWSR1
EXOC1
EXOC2
EXOC4
EXOC5
EXOC6
EXOC6B
EXOC7
EXOSC10
EXT1
EXT2
EYA3
EYA4
EYS
EZH1
F13A1
F3
FADS2
FAF1
FAF2
FAIM2
FAM101A
FAM102B
FAM105A
FAM110B
FAM117B
FAM118B
FAM120A
FAM120B
FAM120C
FAM126A
FAM126B
FAM129A
FAM133B
FAM134C
FAM135A
FAM135B
FAM13A
FAM13A_AS1
FAM13B
FAM149A
FAM149B1
FAM153A
FAM153B
FAM155A
FAM155A_IT1
FAM157B
FAM157C
FAM159B
FAM160A1
FAM160A2
FAM168A
FAM169A
FAM171A1
FAM171B
FAM172A
FAM174B
FAM177A1
FAM177B
FAM178A
FAM179B
FAM184A
FAM184B
FAM185A
FAM189A1
FAM192A
FAM193B
FAM196B
FAM19A1
FAM19A2
FAM19A5
FAM204A
FAM208A
FAM208B
FAM212B
FAM214A
FAM216A
FAM21C
FAM222B
FAM227B
FAM228B
FAM3C
FAM49A
FAM49B
FAM63B
FAM65B
FAM66C
FAM66D
FAM69A
FAM72A
FAM73A
FAM78B
FAM96A
FAN1
FANCL
FANK1
FAR1
FAR2
FARP1
FARP2
FARS2
FARSB
FASTKD1
FAT3
FBN1
FBN2
FBXL13
FBXL17
FBXL2
FBXL20
FBXL3
FBXL4
FBXL5
FBXL7
FBXO11
FBXO16
FBXO18
FBXO34
FBXO42
FBXW11
FBXW4
FBXW7
FBXW8
FCGR1A
FCGR1B
FCGR1C
FCGR2A
FCGR2B
FCGRT
FCHO2
FCHSD2
FDPS
FER
FEZ2
FGD2
FGD3
FGD4
FGF12
FGF13
FGF14
FGF14_IT1
FGFR1OP2
FGGY
FHIT
FHOD3
FIG4
FILIP1L
FIP1L1
FKBP15
FKBP3
FKBP5
FLCN
FLG_AS1
FLI1
FLOT1
FLRT2
FMN1
FMN2
FMNL2
FMNL3
FMO5
FNBP1
FNBP1L
FNBP4
FNDC3A
FNDC3B
FNIP1
FNIP2
FNTB
FOCAD
FOXJ3
FOXK2
FOXN2
FOXN3
FOXO1
FOXO3
FOXP1
FOXP2
FPGT_TNNI3K
FRA10AC1
FRAS1
FREM3
FRG1B
FRMD4A
FRMD4B
FRMD5
FRMD6
FRMPD4
FRRS1L
FRY
FRYL
FSCN1
FSD1L
FSIP2
FSTL4
FSTL5
FTH1
FTL
FTO
FTX
FUBP1
FUBP3
FUS
FUT8
FUT9
FXR1
FXYD6
FXYD6_FXYD2
FYB
FYN
FZD3
G2E3
G3BP2
GAA
GAB1
GAB2
GAB3
GABBR1
GABBR2
GABPB1_AS1
GABRA1
GABRA2
GABRA3
GABRA4
GABRA6
GABRB1
GABRB2
GABRB3
GABRG1
GABRG2
GABRG3
GAD1
GAK
GALK2
GALNT1
GALNT10
GALNT11
GALNT13
GALNT18
GALNT2
GALNT7
GALNTL6
GAN
GANC
GAPDH
GAPVD1
GAREM
GARNL3
GARS
GART
GAS2
GAS5
GAS6
GAS7
GATAD2B
GATM
GATS
GBAS
GBE1
GBF1
GCA
GCC2
GCFC2
GCNT2
GDAP1
GDAP2
GDI1
GDI2
GFM2
GGA2
GGCT
GGCX
GGNBP2
GGT7
GHR
GIGYF2
GIPC2
GIT2
GLB1
GLCCI1
GLCE
GLG1
GLI3
GLIPR1
GLIS3
GLMN
GLRA3
GLRB
GLS
GLTSCR1L
GLUD1
GLUL
GMDS
GMDS_AS1
GMFB
GNA12
GNA13
GNAI1
GNAI2
GNAL
GNAO1
GNAQ
GNAS
GNB1
GNB4
GNG12_AS1
GNG2
GNG7
GNPDA2
GNPTAB
GOLGA1
GOLGA4
GOLGA8A
GOLGA8B
GOLGA8M
GOLGB1
GOLIM4
GOLM1
GON4L
GOPC
GOSR1
GOT1
GPAM
GPATCH2
GPATCH2L
GPATCH8
GPBP1
GPBP1L1
GPC5
GPC6
GPCPD1
GPD2
GPHN
GPI
GPM6A
GPM6B
GPR107
GPR137C
GPR155
GPR158
GPR183
GPR34
GPR39
GPR75_ASB3
GPR89A
GPR89B
GPRC5B
GPS2
GPX1
GRAMD1B
GRAMD1C
GRAMD3
GRB2
GREB1L
GRIA1
GRIA2
GRIA3
GRIA4
GRID1
GRID2
GRIK1
GRIK2
GRIK4
GRIN2A
GRIN2B
GRIP1
GRK5
GRM1
GRM3
GRM5
GRM7
GRM8
GSAP
GSK3B
GSN
GSPT1
GSTK1
GSTM1
GSTM2
GSTM4
GSTM5
GTDC1
GTF2F2
GTF2H2
GTF2H2B
GTF2H2C
GTF2I
GTF2IP1
GTF2IRD2
GTF2IRD2B
GTF3A
GTPBP10
GTPBP8
GUCY1A2
GUCY1A3
GUCY1B3
GUSBP1
GUSBP11
GUSBP2
GUSBP3
H2AFY
H3F3A
H3F3B
HACD3
HACE1
HADHA
HAT1
HAVCR2
HBE1
HBG2
HBP1
HBS1L
HCG17
HCG18
HCLS1
HCN1
HDAC2
HDAC4
HDAC8
HDAC9
HDDC2
HDLBP
HEATR1
HEATR5A
HEATR5B
HECTD1
HECTD2
HECTD4
HECW1
HECW2
HELLS
HELZ
HEPACAM
HEPHL1
HERC1
HERC2
HERC2P2
HERC2P3
HERC2P4
HERC2P9
HERC3
HERC4
HERPUD1
HEXA
HEXB
HFM1
HGSNAT
HIAT1
HIATL2
HIBADH
HIBCH
HIF1A
HIF1A_AS2
HIF1AN
HIPK2
HIPK3
HIRA
HIST2H2BB
HIST2H2BE
HIST2H2BF
HIVEP1
HIVEP2
HIVEP3
HK1
HLA_A
HLA_B
HLA_C
HLA_DPA1
HLA_DRA
HLA_DRB1
HLA_E
HLA_L
HLTF
HM13
HMBOX1
HMCN1
HMGB1
HMGB1P5
HMGCLL1
HMGN1
HMGN3
HNRNPA1
HNRNPA2B1
HNRNPA3
HNRNPC
HNRNPD
HNRNPDL
HNRNPH1
HNRNPH3
HNRNPK
HNRNPLL
HNRNPM
HNRNPR
HNRNPU
HNRNPU_AS1
HNRNPUL2_BSCL2
HOMER1
HOMER2
HOOK2
HOOK3
HOPX
HP1BP3
HPGDS
HPRT1
HPS3
HPSE2
HRH1
HS2ST1
HS3ST4
HS3ST5
HS6ST3
HSBP1
HSD17B11
HSD17B12
HSD17B4
HSD17B7
HSF2
HSP90AA1
HSP90AB1
HSP90B1
HSPA1A
HSPA1B
HSPA4L
HSPA8
HSPA9
HSPBAP1
HSPD1
HSPH1
HTR4
HTR5BP
HTRA1
HTT
HUS1
HUWE1
HYDIN
HYDIN2
IAH1
IARS
IBTK
ICA1
ICA1L
ICE1
ID2
IDE
IDH3A
IDS
IFI16
IFNAR1
IFNAR2
IFNGR1
IFNGR2
IFRD1
IFT43
IFT74
IFT80
IGF1
IGF1R
IGHG1
IGSF11
IGSF21
IKBKAP
IKBKB
IKZF1
IL13RA1
IL18
IL1RAP
IL1RAPL1
IL1RAPL2
IL20RB
IL20RB_AS1
IL21_AS1
IL3RA
IL6R
IL6ST
IL7
ILDR2
ILKAP
IMMP2L
IMMT
INADL
ING3
ING4
INO80
INO80D
INPP4A
INPP4B
INPP5B
INPP5D
INPP5F
INSR
INTS10
INTS12
INTS3
INTS4P1
INTS4P2
INTS6
INTS6_AS1
INTU
INVS
IPCEF1
IPMK
IPO5
IPO8
IPO9
IPO9_AS1
IQCA1
IQCB1
IQCG
IQCH
IQCH_AS1
IQCJ
IQCJ_SCHIP1
IQCK
IRAK1BP1
IRAK3
IREB2
IRF2
IRF8
IRS2
ISCU
ISPD
IST1
ITCH
ITFG1
ITFG1_AS1
ITGA8
ITGA9
ITGA9_AS1
ITGAM
ITGAV
ITGAX
ITGB2
ITGB3BP
ITGB5
ITGB6
ITGB8
ITGBL1
ITM2B
ITM2C
ITPKB
ITPR1
ITPR2
ITSN1
ITSN2
IVNS1ABP
IWS1
JAK1
JAK2
JAKMIP2
JAM3
JARID2
JAZF1
JKAMP
JMJD1C
JPX
JRKL
KAL1
KALP
KALRN
KANK1
KANSL1
KANSL1L
KANTR
KAT2A
KAT2B
KAT6A
KAT6B
KATNAL1
KATNBL1
KAZN
KBTBD12
KCMF1
KCNAB1
KCNB2
KCNC2
KCND2
KCND3
KCNH1
KCNH5
KCNH7
KCNH8
KCNIP1
KCNIP4
KCNJ3
KCNJ6
KCNK13
KCNMA1
KCNMB2
KCNMB2_AS1
KCNMB4
KCNN2
KCNN3
KCNQ1
KCNQ1OT1
KCNQ3
KCNQ5
KCNQ5_IT1
KCNS3
KCNT2
KCTD1
KCTD16
KCTD2
KCTD20
KCTD7
KCTD8
KDM1B
KDM2A
KDM2B
KDM3B
KDM4C
KDM5A
KDM5D
KDM6A
KDM7A
KHDRBS1
KHDRBS2
KHDRBS3
KIAA0020
KIAA0196
KIAA0226
KIAA0226L
KIAA0232
KIAA0319
KIAA0319L
KIAA0355
KIAA0368
KIAA0586
KIAA0825
KIAA0907
KIAA0922
KIAA1033
KIAA1109
KIAA1147
KIAA1211
KIAA1211L
KIAA1217
KIAA1324L
KIAA1328
KIAA1407
KIAA1468
KIAA1549L
KIAA1551
KIAA1598
KIAA1715
KIAA2018
KIAA2026
KIDINS220
KIF13A
KIF13B
KIF16B
KIF1A
KIF1B
KIF21A
KIF26B
KIF2A
KIF3A
KIF5A
KIF5B
KIF5C
KIF6
KIF7
KIFAP3
KIRREL3
KIT
KIZ
KIZ_AS1
KLC1
KLF12
KLF7
KLHDC1
KLHDC2
KLHL1
KLHL18
KLHL2
KLHL20
KLHL23
KLHL24
KLHL28
KLHL29
KLHL3
KLHL32
KLHL5
KMT2A
KMT2C
KMT2E
KPNA1
KPNA3
KPNA4
KPNA5
KPNA6
KPNB1
KRAS
KRIT1
KRR1
KRTAP9_2
KSR1
KSR2
KTN1
KYNU
L1CAM
L3MBTL4
LACE1
LAMA2
LAMP1
LAMP2
LAMP5
LAMTOR4
LANCL1
LANCL1_AS1
LAPTM4A
LAPTM5
LARGE
LARP1
LARP1B
LARP4B
LARP7
LARS
LAT2
LATS1
LCA5
LCLAT1
LCOR
LCORL
LCP2
LDB2
LDHA
LDHB
LDLRAD4
LEKR1
LEMD3
LENG8
LEPR
LEPROTL1
LETMD1
LGALS8
LGALS9
LGI1
LGMN
LGR4
LHCGR
LHFP
LHFPL2
LHFPL3
LIFR
LILRA1
LILRA2
LILRB1
LILRB4
LIMCH1
LIMS1
LINC_PINT
LINC00276
LINC00278
LINC00284
LINC00298
LINC00299
LINC00381
LINC00393
LINC00402
LINC00457
LINC00461
LINC00472
LINC00499
LINC00504
LINC00511
LINC00571
LINC00578
LINC00599
LINC00609
LINC00623
LINC00624
LINC00630
LINC00632
LINC00636
LINC00649
LINC00657
LINC00693
LINC00854
LINC00856
LINC00858
LINC00869
LINC00871
LINC00882
LINC00894
LINC00922
LINC00937
LINC00969
LINC00996
LINC01001
LINC01019
LINC01036
LINC01060
LINC01088
LINC01090
LINC01094
LINC01102
LINC01115
LINC01122
LINC01138
LINC01141
LINC01158
LINC01182
LINC01183
LINC01184
LINC01192
LINC01250
LINC01266
LINC01268
LINC01278
LINC01322
LINC01340
LINC01376
LINC01378
LINC01410
LINC01420
LINC01470
LINC01483
LINC01572
LINC01578
LINGO2
LIPA
LIPE_AS1
LIPI
LMBR1
LMBRD1
LMBRD2
LMCD1_AS1
LMLN
LMNTD1
LMO3
LMO7
LMTK2
LNPEP
LNX1
